occurrenceID,institutionCode,collectionCode,catalogNumber,recordNumber,basisOfRecord,recordedBy,recordedByID,organismRemarks,fieldNumber,year,month,day,eventDate,verbatimEventDate,habitat,eventRemarks,higherGeography,countryCode,continent,country,stateProvince,municipality,locality,verbatimElevation,mininumElevationInMeters,maxinumElevationInMeters,decimalLatitude,decimalLongitude,verbatimCoordinates,geodeticDatum,georreferenceProtocol,georreferencedBy,coordinatePrecision,identifiedBy,identifiedByID,scientificName,originalNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,identificationQualifier,taxonRank,scientificNameAuthorship,taxonomicStatus
e7ed9ec8-a5ab-4837-ad2d-a4d568a4a0e2,IMBIV,CORD,CORDC0013476,4092,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4091, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
2cbb80e6-80b0-49b5-a82d-55e087146cbf,IMBIV,CORD,CORDC0013477,4093,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4092, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
3b666d98-87c4-43c2-841f-a989ce2dea26,IMBIV,CORD,CORDC0013478,4094,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4093, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
f800f025-53b9-4710-b8cc-8df3fe565190,IMBIV,CORD,CORDC0013479,4095,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4094, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
d7409ecc-6ea3-4bc1-964c-028346a2773f,IMBIV,CORD,CORDC0013480,4096,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4095, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
56fdffd9-3fab-4827-90b9-23d8894ccddf,IMBIV,CORD,CORDC0013481,4097,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4096, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
6478f990-a812-4bda-a45f-a6ee501b9c69,IMBIV,CORD,CORDC0013482,4098,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Entre Selaginella, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
1bb70c77-7475-404a-8b0e-dcf77ffd5c84,IMBIV,CORD,CORDC0013483,4099,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4098, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
f0cc431c-2175-4d86-8f6d-f4fda8d6cc28,IMBIV,CORD,CORDC0013484,4100,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,29,1940-9-29,29/9/1940,,"Con Nr. 4090, coordenadas Rio Ceballos",South America | Argentina | Córdoba | Colón | Quebrada de Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Quebrada de Rio Ceballos,,,,-31.173443,-64.314058,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
f367bcf0-6328-4846-a8a2-84eb5aa28caa,IMBIV,CORD,CORDC0013485,4101,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,30,1940-9-30,30/9/1940,,Coordenadas de Unquillo,South America | Argentina | Córdoba | Colón | Unquillo,AR,South America,Argentina,Córdoba,Colón,Unquillo,,,,-31.233586721132736,-64.31707983863734,"31° 14' 0.912"" S, 64° 19' 1.487"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
2c50a45a-9cee-4230-b8d3-6dd85e715da5,IMBIV,CORD,CORDC0013486,4102,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,30,1940-9-30,30/9/1940,,"Con Nr. 4101, coordenadas de Unquillo",South America | Argentina | Córdoba | Colón | Unquillo,AR,South America,Argentina,Córdoba,Colón,Unquillo,,,,-31.233586721132736,-64.31707983863734,"31° 14' 0.912"" S, 64° 19' 1.487"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
e2345dc9-3969-46c3-8c57-c7f86d633dac,IMBIV,CORD,CORDC0013487,4103,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,30,1940-9-30,30/9/1940,,"Con Nr. 4102, coordenadas de Unquillo",South America | Argentina | Córdoba | Colón | Unquillo,AR,South America,Argentina,Córdoba,Colón,Unquillo,,,,-31.233586721132736,-64.31707983863734,"31° 14' 0.912"" S, 64° 19' 1.487"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
2cc53fc6-f356-4dab-acad-b55399a8a1cf,IMBIV,CORD,CORDC0013488,4104,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,30,1940-9-30,30/9/1940,,"Con Nr. 4103, coordenadas de Unquillo",South America | Argentina | Córdoba | Colón | Unquillo,AR,South America,Argentina,Córdoba,Colón,Unquillo,,,,-31.233586721132736,-64.31707983863734,"31° 14' 0.912"" S, 64° 19' 1.487"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
97491eab-30cc-428c-8110-84b01ffcfd08,IMBIV,CORD,CORDC0013489,4107,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,30,1940-9-30,30/9/1940,,Coordenadas de Argüello,"South America | Argentina | Córdoba | Capital | Argüello, camino a La Calera",AR,South America,Argentina,Córdoba,Capital,"Argüello, camino a La Calera",,,,-31.347972311229444,-64.26486997754955,"31° 20' 52.700"" S, 64° 15' 53.532"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
3d7f044c-3d78-47d1-b3a9-1c023a962488,IMBIV,CORD,CORDC0013490,4108,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,9,30,1940-9-30,30/9/1940,,Coordenadas de Argüello,"South America | Argentina | Córdoba | Capital | Argüello, camino a La Calera",AR,South America,Argentina,Córdoba,Capital,"Argüello, camino a La Calera",,,,-31.347972311229444,-64.26486997754955,"31° 20' 52.700"" S, 64° 15' 53.532"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
8645e155-e33f-47ab-819f-d0350a32c38a,IMBIV,CORD,CORDC0013491,4109,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,11,02,1940-11-02,02/11/1940,,Coordenadas de Dean Funes,"South America | Argentina | Córdoba | Ischilín | Cienaguita de Barrial, 22km distante de Dean Funes, camino a Cruz del Eje",AR,South America,Argentina,Córdoba,Ischilín,"Cienaguita de Barrial, 22km distante de Dean Funes, camino a Cruz del Eje",,,,-30.423827842385756,-64.35060112871427,"30° 25' 25.780"" S, 64° 21' 2.164"" W",WGS84,,,,,,Tortula Hedw.,,,Plantae,,,,,,,,KINGDOM,,ACCEPTED
044810b4-f6e8-47aa-9144-ce908809cd6e,IMBIV,CORD,CORDC0013492,4110,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,11,02,1940-11-02,02/11/1940,,"Con Nr. 4109, coordenadas de Dean Funes","South America | Argentina | Córdoba | Ischilín | Cienaguita de Barrial, 22km distante de Dean Funes, camino a Cruz del Eje",AR,South America,Argentina,Córdoba,Ischilín,"Cienaguita de Barrial, 22km distante de Dean Funes, camino a Cruz del Eje",,,,-30.423827842385756,-64.35060112871427,"30° 25' 25.780"" S, 64° 21' 2.164"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
18bf8998-5e9e-4ece-8287-618ca88abb6d,IMBIV,CORD,CORDC0013493,4111,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,11,02,1940-11-02,02/11/1940,,Coordenadas de San Pedro de Toyos,South America | Argentina | Córdoba | Ischilín | Camino a San Pedro de Toyos,AR,South America,Argentina,Córdoba,Ischilín,Camino a San Pedro de Toyos,,,,-30.45432028601715,-64.4467300911808,"30° 27' 15.553"" S, 64° 26' 48.228"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
fd31a67e-233f-4720-9039-7cbf3a799d66,IMBIV,CORD,CORDC0013494,4112,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,11,03,1940-11-03,03/11/1940,,Coordenadas de Sauce Punco,South America | Argentina | Córdoba | Tulumba | 3km al este de Sauce Punco,AR,South America,Argentina,Córdoba,Tulumba,3km al este de Sauce Punco,,,,-30.436204467787056,-64.27943963816683,"30° 26' 10.336"" S, 64° 16' 45.983"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
4bcd798e-780d-4f33-8678-838d28484475,IMBIV,CORD,CORDC0013495,4113,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,11,03,1940-11-03,03/11/1940,,Coordenadas de Sauce Punco,South America | Argentina | Córdoba | Tulumba | 3km al este de Sauce Punco,AR,South America,Argentina,Córdoba,Tulumba,3km al este de Sauce Punco,,,,-30.436204467787056,-64.27943963816683,"30° 26' 10.336"" S, 64° 16' 45.983"" W",WGS84,,,,,,Orthotrichum,,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,,,GENUS,Hedw.,ACCEPTED
30dc52e8-ea6f-43d5-8e58-89f0d9b43099,IMBIV,CORD,CORDC0013496,4114,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,11,03,1940-11-03,03/11/1940,,Coordenadas de Sauce Punco,South America | Argentina | Córdoba | Tulumba | 3km al este de Sauce Punco,AR,South America,Argentina,Córdoba,Tulumba,3km al este de Sauce Punco,,,,-30.436204467787056,-64.27943963816683,"30° 26' 10.336"" S, 64° 16' 45.983"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
05ce6199-c6c0-4793-8976-aca2c00ff889,IMBIV,CORD,CORDC0013497,4117,PreservedSpecimen,"Hosseus, C. C.|Sabina Gasser",,,Serie. III,1940,3,01,1940-3-01,01/03/1940,,"Coordenadas de Pampa de Achala, (foto)","South America | Argentina | Córdoba | Punilla | Pampa de Achala, La Ensenada, abajo de la estancia",AR,South America,Argentina,Córdoba,Punilla,"Pampa de Achala, La Ensenada, abajo de la estancia",,,,-31.682593,-64.837161,"31°40'57.3""S, 64°50'13.8""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
ab867c34-b336-424c-97cf-ebbe78af18e3,IMBIV,CORD,CORDC0013498,4126,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,5,24,1940-5-24,24/05/1940,,Coordenadas de Villa Santa Rosa,"South America | Argentina | Córdoba | Rio Primero | 9km. distante de Santa Rosa, camino a Marull",AR,South America,Argentina,Córdoba,Rio Primero,"9km. distante de Santa Rosa, camino a Marull",,,,-31.152459292782704,-63.39317955492822,"31° 9' 8.853"" S, 63° 23' 35.447"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
513e8b9d-f16e-41fb-9a7f-8513f2b49f42,IMBIV,CORD,CORDC0013499,4127,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,5,24,1940-5-24,24/05/1940,,Coordenadas de Villa Santa Rosa,"South America | Argentina | Córdoba | Rio Primero | 9km. distante de Santa Rosa, camino a Marull",AR,South America,Argentina,Córdoba,Rio Primero,"9km. distante de Santa Rosa, camino a Marull",,,,-31.152459292782704,-63.39317955492822,"31° 9' 8.853"" S, 63° 23' 35.447"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
0f9755b0-db21-4b1e-a250-85c0f3f75e37,IMBIV,CORD,CORDC0013500,4128,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,5,24,1940-5-24,24/05/1940,,Coordenadas de Villa Santa Rosa,"South America | Argentina | Córdoba | Rio Primero | 9km. distante de Santa Rosa, camino a Marull",AR,South America,Argentina,Córdoba,Rio Primero,"9km. distante de Santa Rosa, camino a Marull",,,,-31.152459292782704,-63.39317955492822,"31° 9' 8.853"" S, 63° 23' 35.447"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
5ae8a91a-c63d-48b5-98bb-51f2ff656482,IMBIV,CORD,CORDC0013501,4129,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,5,24,1940-5-24,24/05/1940,,Coordenadas de Villa Santa Rosa,"South America | Argentina | Córdoba | Rio Primero | 9km. distante de Santa Rosa, camino a Marull",AR,South America,Argentina,Córdoba,Rio Primero,"9km. distante de Santa Rosa, camino a Marull",,,,-31.152459292782704,-63.39317955492822,"31° 9' 8.853"" S, 63° 23' 35.447"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
43ae4b7c-044e-4122-acae-a9b1f40be1a2,IMBIV,CORD,CORDC0013502,4130,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1940,5,24,1940-5-24,24/05/1940,,Coordenadas de Villa Santa Rosa,South America | Argentina | Córdoba | San Justo | entre La Tordilla y Santa Rosa,AR,South America,Argentina,Córdoba,San Justo,entre La Tordilla y Santa Rosa,,,,-31.152459292782704,-63.39317955492822,"31° 9' 8.853"" S, 63° 23' 35.447"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
f6e16e49-b8ce-448e-8b2a-7b00ff919557,IMBIV,CORD,CORDC0013503,4131,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,22,1941-1-22,22/01/1941,,Coordenadas de Parque Sarmiento,South America | Argentina | Córdoba | Capital | Parque sarmiento,AR,South America,Argentina,Córdoba,Capital,Parque sarmiento,,,,-31.428862452460348,-64.17538424350157,"31° 25' 43.905"" S, 64° 10' 31.383"" W",WGS84,,,,,,Orthotrichum,,,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,,,GENUS,Hedw.,ACCEPTED
3acfb7da-f940-4484-b548-35083804e3f4,IMBIV,CORD,CORDC0013504,4132,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,22,1941-1-22,22/01/1941,,Coordenadas de Parque Sarmiento,South America | Argentina | Córdoba | Capital | Parque sarmiento,AR,South America,Argentina,Córdoba,Capital,Parque sarmiento,,,,-31.428862452460348,-64.17538424350157,"31° 25' 43.905"" S, 64° 10' 31.383"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
53e244a7-5aab-41ba-bed8-b557fd63261b,IMBIV,CORD,CORDC0013505,4133,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,22,1941-1-22,22/01/1941,,Coordenadas de Parque Sarmiento,South America | Argentina | Córdoba | Capital | Parque sarmiento,AR,South America,Argentina,Córdoba,Capital,Parque sarmiento,,,,-31.428862452460348,-64.17538424350157,"31° 25' 43.905"" S, 64° 10' 31.383"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
e0dd397c-2c2e-4d22-a930-887221d32a97,IMBIV,CORD,CORDC0013506,4134,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,22,1941-1-22,22/01/1941,,Coordenadas de Parque Sarmiento,South America | Argentina | Córdoba | Capital | Parque sarmiento,AR,South America,Argentina,Córdoba,Capital,Parque sarmiento,,,,-31.428862452460348,-64.17538424350157,"31° 25' 43.905"" S, 64° 10' 31.383"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
13e8bf02-1f32-434e-bff2-46384f32b69e,IMBIV,CORD,CORDC0013507,4135,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,27,1941-1-27,27/01/1941,Pileta La Antonia,Coordenadas Rio Ceballos Hábitat: Pileta La Antonia,South America | Argentina | Córdoba | Colón | Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Rio Ceballos,,,,-31.173443,-64.314057,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,Funaria,,,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Funaria,,,GENUS,Hedw.,ACCEPTED
c6071d94-f18c-4f64-a8b2-e275ac2d624b,IMBIV,CORD,CORDC0013508,4136,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,27,1941-1-27,27/01/1941,Pileta La Antonia,"Con Nr. 4135, coordenadas Rio Ceballos Hábitat: Pileta La Antonia",South America | Argentina | Córdoba | Colón | Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Rio Ceballos,,,,-31.173443,-64.314057,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
e5991e85-2144-493a-9e10-93371cdaff01,IMBIV,CORD,CORDC0013509,4137,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,27,1941-1-27,27/01/1941,cerca de Pileta La Antonia,Coordenadas Rio Ceballos Hábitat: cerca de Pileta La Antonia,South America | Argentina | Córdoba | Colón | Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Rio Ceballos,,,,-31.173443,-64.314057,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
55504c5e-fb5e-4c30-a067-2da295080434,IMBIV,CORD,CORDC0013510,4138,PreservedSpecimen,"Hosseus, C. C.|Mara Ferri",,,Serie. III,1941,1,27,1941-1-27,27/01/1941,cerca de Pileta La Antonia,"Con Nr. 4137, coordenadas Rio Ceballos Hábitat: cerca de Pileta La Antonia",South America | Argentina | Córdoba | Colón | Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Rio Ceballos,,,,-31.173443,-64.314057,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,Fissidens,,,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,,,GENUS,Hedw.,ACCEPTED
ecde3b47-f732-43bd-918e-d80da0c30a15,IMBIV,CORD,CORDC0013511,4139,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,1,27,1941-1-27,27/01/1941,cerca de Pileta La Antonia,Coordenadas Rio Ceballos Hábitat: cerca de Pileta La Antonia,South America | Argentina | Córdoba | Colón | Rio Ceballos,AR,South America,Argentina,Córdoba,Colón,Rio Ceballos,,,,-31.173443,-64.314057,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
bae277a8-dd27-430b-bede-ee28aa3dc1e4,IMBIV,CORD,CORDC0013512,4141,PreservedSpecimen,"Hosseus, C. C.|Pedro Diez",,,Serie. III,1939,1,29,1939-1-29,29/01/1939,,"Coordenadas Rio Ceballos, epif.","South America | Argentina | Córdoba | Colón | Rio Ceballos, camino al caracol",AR,South America,Argentina,Córdoba,Colón,"Rio Ceballos, camino al caracol",,,,-31.173443,-64.314057,"31°10'24.4""S, 64°18'50.6""W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
1097b297-fb07-4783-882a-b8ccc3a8abe7,IMBIV,CORD,CORDC0013513,4142,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,Coordenadas de Mina Clavero,South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
d160b0e4-60e3-4cbf-9e0d-342dd1acd7be,IMBIV,CORD,CORDC0013514,4143,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,"Con Nr. 4142, coordenadas de Mina Clavero",South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
16b8af1f-1229-42a2-b975-f7b9867496bb,IMBIV,CORD,CORDC0013515,4144,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,"Con Nr. 4143, coordenadas de Mina Clavero",South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
45cc29e2-2f88-4677-83c3-e0a137525824,IMBIV,CORD,CORDC0013516,4145,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,"Con Nr. 4144, coordenadas de Mina Clavero",South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
fb41e942-e3f6-4e40-aaf1-ad571917dacc,IMBIV,CORD,CORDC0013517,4146,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,"Con Nr. 4145, coordenadas de Mina Clavero",South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
8467be2f-adcd-4fa9-8880-ab0f5ea2290a,IMBIV,CORD,CORDC0013518,4147,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,"Con Nr. 4146, coordenadas de Mina Clavero",South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
eeab723d-af50-4ccd-b231-c8641cf96c7f,IMBIV,CORD,CORDC0013519,4148,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,"Con Nr. 4147, coordenadas de Mina Clavero",South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,,,,Plantae,,,,,,,,,,
7f1cbc56-76a6-46b9-bf7b-fcbdbae080f2,IMBIV,CORD,CORDC0013520,4150,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,Coordenadas de Mina Clavero,South America | Argentina | Córdoba | San Alberto | Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,AR,South America,Argentina,Córdoba,San Alberto,Camino de Pampa de Achala (La Posta) a Mina Clavero Km 117 1/2,,,,-31.726910010322816,-65.00642109361146,"31° 43' 36.876"" S, 65° 0' 23.116"" W",WGS84,,,,,,Pogonatum P. Beauv.,,,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Pogonatum,,,GENUS,P.Beauv.,ACCEPTED
a0577f08-9f63-4ca2-b980-73fe4ccf868a,IMBIV,CORD,CORDC0013521,4151,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,Coordenadas de Pampa de Achala,"South America | Argentina | Córdoba | Punilla | Pampa de Achala, La Posta",AR,South America,Argentina,Córdoba,Punilla,"Pampa de Achala, La Posta",2200,,,-31.682593,-64.837161,"31°40'57.3""S, 64°50'13.8""W",WGS84,,,,,,Pogonatum plurisetum,,,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Pogonatum,plurisetum,,SPECIES,(Müll.Hal.) Broth.,SYNONYM
cf036e0d-4ef2-4e31-844c-6ee2e38f7314,IMBIV,CORD,CORDC0013522,4152,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,Coordenadas de Pampa de Achala,"South America | Argentina | Córdoba | Punilla | Pampa de Achala, La Posta",AR,South America,Argentina,Córdoba,Punilla,"Pampa de Achala, La Posta",2200,,,-31.682593,-64.837161,"31°40'57.3""S, 64°50'13.8""W",WGS84,,,,,,Polytrichum Hedw.,,,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,,,GENUS,Hedw.,ACCEPTED
9979f9d2-c7ac-40a6-8751-11d69a4d5eb7,IMBIV,CORD,CORDC0013523,4153,PreservedSpecimen,"Hosseus, C. C.",,,Serie. III,1941,2,09,1941-2-09,09/02/1941,,Coordenadas de Pampa de Achala,"South America | Argentina | Córdoba | Punilla | Pampa de Achala, La Posta",AR,South America,Argentina,Córdoba,Punilla,"Pampa de Achala, La Posta",2200,,,-31.682593,-64.837161,"31°40'57.3""S, 64°50'13.8""W",WGS84,,,,,,Polytrichum Hedw.,,,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,,,GENUS,Hedw.,ACCEPTED
